text,label
"Date: Sun 22 Sep 2002 15:24:13 -0700 X-Mailer: eGroups Message Poster X Priority: 1 Content Type: text/html; charset=""iso-8859-1""      Best mortgage rates      Simple, easy and FREE             Hundreds of lenders competing for your loan!                                                                                                                                             Refinancing New Home Loans Debt Consolidation Second Mortgage Home Equity Click here to START your future plans FAST!                                                                                                   Dear Homeowner, Interest rates are at a 40-year low! We'll help you find the best rate for your situation by matching your needs with hundreds of lenders!                                                        Refinance a second home equity loan and more!                                                      You qualify even with partial credit!                                                      This service is 100% FREE for homeowners and new home buyers, with no strings attached.                                                                                  Just fill out the quick, simple form and start implementing your future plans today!                                                        Click here to get started         You are receiving this email because you have registered on one of JUNCAN.net's partner sites and have agreed to receive gifts and special offers that may be of interest to you.                          If you do not want to receive special offers in the future, please click here.                       You subscribe as: webmaster@efi.ie       Equal Housing Opportunities.                                         ",1
"Date: Mon. Sep 23, 2002 00:33:42 +0200 Date: Mon. Sep 23, 2002 00:33:42 +0200 Content type: text/html; charset=""iso-8859-1"" Hello, my name is Rita!!!               READ MY LIPSTICK!                            LIVE from Amsterdam!                This mail is NEVER sent without order Did you receive it in error?[ "" target=_blank>CLICK HERE ] will be removed from our subscriber list! fuclcxlequtkbfuoeseysgfu -------------------- --------------- ---------------------------------- This sf.net email is sponsored by: ThinkGeek Welcome to geek paradise http ://thinkgeek.com/sf _______________________________________________ List mailing Sitescooper-talk Sitescooper-talk@lists.sourceforge.net https://lists.sourceforge.net/lists/listinfo/sitescooper-talk",1
"Date: Mon. Sep 23, 2002 00:59:34 -0400 To: kimk@sprint.ca Subject: You Can Benefit from the Lowest Interest Rates in 30 Years Message ID: X-Mailer: Atlas Mailer 2.0 Content Type: Text/Plain ; charset=iso-8859-1 Content transfer encoding: 8-bit Opportunity knocks. Why?  Because mortgage rates are rising.  As a national lender, not a broker, we can guarantee you the lowest possible home loan interest rate.  Interest rates may never be this low again. This is your chance to ensure a better future. You can literally save enough money to buy that new car you've been dreaming about or go on that special vacation. Why pay more than you have to pay?  We can guarantee you the best rate and the best deal possible. But only if you act now.  This is a free service. No fees.   In just a few minutes you can easily determine if we can help you. We only provide information in a way that is simple enough for anyone to understand. We promise you won't need a lawyer to see the savings.   We offer first and second home loans and will be happy to show you why your current loan is best for you. 0r why you should replace it.  I'll say it again: there is no risk for you. None.  Please take two minutes and use the links below that suit you. We will show you how to gain more for yourself and your family. Don't let the opportunity pass you by. Take action now.  Click_Here http://n62.go2net.com/adclick?cid=180713&site=dp&cp=nbci&clickurl=http://211.167.74.101/mortg/ Best regards, Chalres M. Gillette MortCorp LLC rpmmumwnzvrmtuqepbremaddardmkkksfpipttmsdocbmnbkghfqauxdoitvxdmvdazpibikzbfxporvaazcuttzzzzjxuitoysdfbyominmypxtuomobktfgqg ________________________________________________________________________________ NEW Netscape 7.0 browser is now available. Upgrade now! http://channels.netscape.com/ns/browsers/download.jsp Sign up for your FREE personal Netscape Mail account today at http://webmail.netscape.com/",1
"Date: Mon. Sep 23, 2002 05:29:50 +0500 MIME Version: 1.0 Content Type: Text/Plain; charset=""iso-8859-1"" X Priority: 3 (Normal) X-Msmail Priority: Normal  I work about two hours a day.   I'm ambitious but extremely lazy and I earn over $250,000 a year.  Are you curious yet?  I'll tell you my secret in a moment. It's the Internet's dirty little secret... You've probably heard stories about people making huge amounts of money online, but you thought they were CEOs of large corporations, famous programmers, or boy geniuses.  Well, grasshopper, think again... It's people like you and me who make the real money.  Yes, people like YOU AND ME!  Since the dot-com bubble burst in 1999, small business owners have become increasingly wealthy and Fortune 500 companies are looking for bankruptcy lawyers.  Today, small business owners and ordinary people like you and me can use the Internet to achieve complete financial freedom WITH NO INVESTMENT and little work.  How?  Learning the most profitable marketing technique ever created - it's called BULK EMAIL.  If you have ever received an email advertisement, you know what a bulk email is.  I bet you can't click the REMOVE button fast enough on most ads, right? You may not want their product, but remember that thousands of other people probably will.  Bulk email is a percentage game - every bulk emailer who contacts you earns a six-figure income online.  I guarantee it.  Now let's go back to math 101 and crunch some numbers... If you're selling on eBay, you're paying anywhere from a few dollars to over a hundred dollars to list a single listing.  How many people see your ad?  Maybe a few thousand, or even ten or twenty thousand in a few days.  Using bulk email, YOU CAN SEND YOUR ADVERTISEMENT TO OVER MILLIONS OF PEOPLE A DAY, at virtually no cost.  Whether you send 100,000 emails or 100 million emails, the price is the same. ZERO!  Stop paying these outrageous listing fees when almost no one sees your ad!  Imagine you have a decent product with a profit margin of $20.00 on each sale.  If you send an email ad to 500,000 people and only one person in a thousand actually places an order, then you have just generated 500 orders and made $10,000 in a few hours of work.    It's that simple... All you have to do is convince ONE PERSON OUT OF A THOUSAND to buy your stuff and you're filthy rich.  The best part is that anyone can do it.  It doesn't matter whether you're a nineteen-year-old college student using a computer in your dorm or a fifty-year-old executive working in an office building in New York.  Anyone, and I repeat ANYONE, can start sending mass emails with virtually no upfront costs.  All you need is a few days of study, a lot of ambition and basic knowledge of the Internet.  I dropped out of college at 19 to take advantage of the Dot Com mania and never looked back.  I started with no money, no product to sell, and only the most basic computer skills.  I saw an opportunity and I took it.  A few years later I bought my own house - for CASH.    You don't need any money.  You don't need the product. You don't have to be a computer geek and no experience is required.    If you saw a job advertisement like this in the newspaper, you would jump at it immediately.  It would be a dream come true. So what are you waiting for?!  I'll ask you four simple questions.  If you answer YES to all of these questions, I can almost promise you will make at least $100,000 using bulk email this year.  Here's... Do you have basic networking experience?  Do you have a computer and internet connection? Do you have a few hours of free time every day?   Do you want to earn extra money with full financial freedom in mind?    If you answer YES to these questions, you could earn anywhere from $5,000 to $20,000 a week working from home.  Say goodbye to your day job - it sure beats the 9-to-5 grind!  All you need is ambition and commitment.  This is no get-rich-quick scheme.  To make big money, you have to work, but ANYONE - and I mean ANYONE - can do it.  You're probably wondering how hard it is to get started.   Don't worry, that's not the case! I will show you step by step how to start your first email campaign and how to build a thriving online business.  You'll be generating orders and making money in less than seven days.  OK, what if you don't have anything to sell?  No problem!!  I'll show you where to find hot products that are selling like CRAAAAAZY! Most people delay starting an online business because they don't have anything to sell, but I'm removing that obstacle now.   After reading the Bulkbook, you can build a complete product line in less than two hours!  There's no excuse not to start! I'll have you ready to go within seven days. In fact… I personally guarantee that you will be starting your own massive email campaign in less than a week after reading the Bulkbook!  I will provide you with a toll-free telephone number where you can contact me 24 hours a day, seven days a week;  Where else will you find this level of service?!  I'll also include a step-by-step guide to starting your first email campaign titled ""Seven Days to Bulk Email Success.""  This separate guide provides a daily routine you can follow, along with detailed instructions on how to get started.  For example, on your first day I will teach you where to find a product to sell.  The next day you will learn how to build a new mailing list.  On the seventh day, just click ""send""!  Your first campaign is ready to launch.  As a special bonus, you will receive a FREE copy of our STEALTH MASS MAILER, a very powerful mass email program that costs $49.99! If you place your order NOW, I will include up to 7 million email addresses absolutely FREE!  Stop wasting money on listing fee ads and banner ads - they don't work and never will!  If you are SERIOUS about making money online, bulk email is your only option.   What are you waiting for?  Few of us are willing to share this knowledge, but I promise to teach you everything I know about bulk emailing in this amazing bulk emailing guide... Bulkbook!   Here's the deal again.  You give me $29.99.   I give you ALL THE TOOLS YOU NEED to be successful and successful as a bulk email provider.  INCLUDING: ** COLLECTIVE BOOK Teaches you step by step how to become a high-profit mass messaging provider.  Secret techniques and tips that have never been revealed before.  ** SEVEN DAYS TO BULK EMAIL SUCCESS Provides step-by-step, daily instructions on how to start sending your first email campaign within seven days.  ** 600 email topics that are addictive like crazy ** EMAIL LIST MANAGER Manage your email lists quickly and easily.  Very user-friendly yet powerful software.  ** STEALTH MASS MAILER software can automatically send up to 50,000 emails per hour. Just upload them there and click SEND!  **ADDRESS ROVER 98 and MACROBOT SEARCH ENGINE ROBOT Extracts email addresses from databases and search engines at over 200,000 per hour.  ** WORLDCAST EMAIL VERIFIER Used to verify extracted email addresses to check their validity.  ** EBOOK PUBLISHER Easily publish your own eBooks and reports for resale using bulk email!  ** SEVEN MILLION EMAIL ADDRESSES With this huge list, you will start building mass immediately. I collected these addresses myself, the list is filled with IMPULSE BUYERS ready to respond to your ads!  If you add all the FULL VERSION BULK EMAIL software included in the BULKBOOK package, the total will be over $499.  I'm giving you the entire package for just $29.99. This means that you do not have to incur any additional startup expenses.  There's nothing else to buy, no reason to waste money on software that doesn't work.  With this one package, you'll get EVERYTHING you need to start sending mass emails right away.    Are you willing to invest $29.99 for a chance at making a six-figure income online with no startup cash and little effort?  Remember that you will receive a free telephone number where you can get 24/7 advice and consultations FROM ME PERSONALLY.  To order Bulkbook now for just $29.99 using Visa or Mastercard, click the link below.  This will take you to our secure server to process your order: http://cbphost.net/users/quiksilver/bulkbook.htm Note: The bulkbook will be delivered electronically within 24 hours. It is not available in printed form.   ************************************************** *********** Our company strongly opposes unsolicited email. To remove yourself from this sign-up list, please send a request to ""quiksilver@cbulkhost.com"" **************************************** ** **************************** 7870fubX0-764wHDL6646musT3-086uml30",1
"Date: Mon. Sep 23, 2002 12:51:49 +0100 From: exelle@webinfo.fi Reply to: Message ID: To: glen5@mail.gr Subject: GENERAL REPRESENTATIVES WANTED-FORTUNE 500 COMP EMPLOYMENT MIME-Version: 1.0 Content Type: text/plain; charset=""iso-8859-1"" X Priority: 3 (Normal) X-Msmail Priority: Normal X-Mailer: Microsoft Outlook Express 5.00.2615.200 Meaning: Normal Content Transfer Encoding: 8-bit Question?  Do you want another job? Want to be your own boss? Do you need extra income? Do you need to start a new life? Do you feel like your current job is leading you nowhere?  If you answered yes to these questions, here is the solution.  We are a Fortune 500 company looking for motivated individuals who are looking for a significant income while working from home.  Thousands of people are currently doing this NOW. So if you are looking for a work from home job and a career that will provide you with great opportunities and a significant income, fill out our online information request form here: http://ter.netblah.com:27000 To miss out on these opportunities, click here http://ter .netblah.com:27000/remove.html",1
"Date: Mon. Sep 23, 2002 09:26:16 -0600 . adv@hellerwhirligigs.com/ We are the world's largest manufacturer of whirligigs.   Best regards, Studio T. Inc. USA Home Heller Whirligigs Delete: Commercial communications via email avoid unnecessary expenses on catalogs and paper and help protect valuable natural resources such as forests and oil. We do not want to share our valuable information about vortexes with uninterested people. If you do not wish to receive information from us in the future, please click on the following removal link: http://www.gardenornaments.adv@hellerwhirligigs.com/remove.html Although there may be a delay or error in clearing our database, it will permanently delete your address email from our database. However, please note that removal from our database does not guarantee that your email address will be removed from the many other email sellers who create their own databases by scraping data from websites or purchasing any of their thousands of email address lists. addresses that are publicly offered for sale on the Internet.             ... sgossqweylpfdxongtxllytjnmkamyrwrascyl",1
"Date: Mon. Sep 23, 2002 12:13:19 -0400 Content type: text/html Never pay retail!                       Direct Synergy - Creativity in the Household September 02 Our application process is quick and easy - and you'll receive a response within moments.                           No lender fees mean you could save $100 or maybe even $1,000.              Compare for yourself and see what a difference a household loan can make.                                                                                                                                        		                                                         Origination Fee* Documentation Fee Application Fee Credit Report Report Processing Fee $250 $200 $250 $25 $300 $0* $0 $0 $0 $0 $0 Total Lender Fees* $1,025 0* Immediate savings could mean more money to use for bills at home or to use you would like.                              Getting started is simple and comes with no strings attached.         Here's everything you need to do: Find a loan that fits your needs - even if you don't have perfect credit.                              Mortgage Refinance Loans Home Equity Loans Personal Loans for Homeowners Apply online and you'll automatically qualify for our No Lender Fee offer.                               You'll save $100 right away, and as a household customer, you can take advantage of our Pay Right Rewards Online Bill Pay offer and many other benefits - which means you could save money over time, too!                                                                 With an approved loan, you can reduce your monthly payments by $100.                              Try our Calculate and Save tool and see for yourself!                                                Don't delay - this is a limited time offer!               Promotion expires 9/30/02 PS: If you are a current Household Finance Corporation Beneficial Corporation or its subsidiaries customer, please contact your branch for more information on other great products.                      *Does not apply to Illinois as an initiation fee may apply.        You and your lender can negotiate discount points to get lower rates. Third party fees such as title insurance closing fee, government registration fee and other fees (if applicable) are the responsibility of the borrower.        All loans originated by Household Finance Corporation (or its subsidiaries).               As a household company, we are part of a financial family that has been helping working people since 1878. We have the experience and strength to help you access the money you need.        Don't have time to submit your application now? No problem, click here and sign up to receive information about future updates and special offers.                                        You received this email because you subscribed through one of our marketing partners. If you would like to learn more about Frugaljoe.com, please visit our website www.frugaljoe.com If this message was sent to you in error or if you wish to unsubscribe, please click here or cut and paste the link below into your internet browser: http:/ /www.frugaljoe.com/unsubscribe.php?eid=399843\~moc.cnietonten^^mj\~1754388\~12a1      ",1
"Date: Mon. Sep 23, 2002 09:55:53 -0400 Message ID: To: skyogppeif@onlineisbest.com Reply To: Firstever001@44yes.onlineisbest.com Subject: ADV: Extended Auto Warranties Here iubrq Protect your financial well-being . Purchase an extended car warranty for your car today.   CLICK HERE to get a FREE, no-obligation quote. http://ww3.onlineisbest.com/warranty/ Car problems always happen at the worst possible time.  Protect yourself and your family with a high-quality extended warranty on your truck or SUV, so a big expense doesn't hit you all at once.   We handle most vehicles with less than 150,000 miles.      Buy DIRECTLY! Our prices are 40-60% LESS!      We offer fair prices and fast, free claims processing.    Take advantage of the extended warranty offer for your car today.      The warranty plan also includes: 1) 24/7 roadside assistance.   2) Rental benefit.   3) Trip interruption intervention.   4) Extended towing benefits.      CLICK HERE to get a FREE, no-obligation quote. http://ww3.onlineisbest.com/warranty/ -------------------------------------- ---------- - To easily remove your address from the list, go to: http://ww3.onlineisbest.com/stopthemailPlease/. Delete the address within 48-72 hours.",1
"Date: Mon. Sep 23, 2002 12:28:45 -0500 Subject: WE EXPECT TO HEAR FROM YOU SOON. Origin X-Ip: 64.110.146.116 Origin X-Server: ws1-4.us4.outblaze.com FROM: KONE BAKAR TEL: (+225) 0771 1719. ABIDJAN IVORY COAST WEST-AFRICA.        DEAREST, LET ME INFORM YOU ABOUT MY DESIRE TO ESTABLISH A BUSINESS RELATIONSHIP WITH YOU. WHEN LOOKING FOR HELP, I HAVE YOUR NAME AND CONTACT FROM THE INTERNET. BECAUSE OF NATURE'S PRICE, I CANNOT HESITATE TO CONFIDE TO YOU ON THIS SIMPLE AND SINCERE MATTER.        I AM KONE BAKAR, THE ONLY CHILD OF MR AND MRS. COULIBALY BAKAR.  MY FATHER WAS A VERY RICH COCOA TRADE WITH A WAREHOUSE IN Abidjan, the ECONOMIC CAPITAL OF IVORY COAST, BEFORE HE WAS POISONED TO DEATH BY BUSINESS ASSOCIATES DURING ONE OF THEIR BUSINESS MEETING TRIPS.        WHEN MY MOTHER DIED ON OCTOBER 21, 1994, MY FATHER RECEIVED ME SPECIALLY BECAUSE MY MOTHER IS NO LONGER WORRIED. BEFORE MY FATHER'S DEATH ON JUNE 29, 2000 IN A PRIVATE HOSPITAL IN Abidjan. HE SECRETLY CALLED ME IN BED AND Told ME THAT HE HAD AN Amount OF 16,500,000 US Dollars (Sixteen Million Five Hundred Thousand US Dollars) Left in a Suspension Account at a Local Bank in Abidjan WHICH HE USED MY NAME AS HIS OWN. A SON FOR THE CLOSEEST RELATIVES IN THE FUND DEPOSIT. HE ALSO EXPLAINED TO ME THAT BECAUSE OF THIS RICH MAN HE WAS POISONED BY HIS CO-WORKERS. THAT I HAVE TO LOOK FOR A FOREIGN PARTNER IN A SELECTED COUNTRY WHERE I WILL TRANSFER THIS MONEY AND USE IT FOR INVESTMENT PURPOSES.      PLEASE HELP IN THE FOLLOWING WAY: 1. PROVIDE THE BANK ACCOUNT WHERE THE MONEY WILL BE TRANSFERRED.    2. SERVE AS CUSTODY OF THIS FUND, I HAVE BEEN A BOY FOR 22 YEARS.    3. TO ARRANGE ME TO COME TO YOUR COUNTRY AFTER THE MONEY IS TRANSFERRED.        FURTHERMORE, SIR, I AM WILLING TO OFFER YOU 15% OF THE TOTAL AMOUNT AS COMPENSATION FOR YOUR EFFORTS/CONTRIBUTIONS upon successful transfer of this fund to your nominated account abroad.        FURTHERMORE, YOU SHOULD INDICATE YOUR OPINION ABOUT HELPING ME AS I BELIEVE THIS TRANSACTION WILL BE CONCLUDED WITHIN SEVEN (7) DAYS THAT YOU EXPRESS YOUR INTEREST IN HELPING ME.        I WOULD THANK YOU IF YOU CALL ME ON + 225 0771 1719 BEFORE SENDING ME AN ANSWER.        WE EXPECT TO HEAR FROM YOU SOON.        THANK YOU AND GOD BLESS YOU.        KONE BAKAR TEL: + 225 0771 1719. -- __________________________________________________________ Register your own FREE personalized email on Mail.com http://www.mail.com/?sr=signup",1
"Date: Mon. Sep 23, 2002 12:00:04 -0500 From: Your Weight Loss Partner To: JM@NETNOTEINC.COM Subject: *Are your buttocks, hips and thighs embarrassing?* X-Info: 134085 X-Info2 : SGO MIME Version: 1.0 Content Type: text/html; charset=""us-ascii"" Untitled Document You are receiving this message because you are a member of SendGreatOffers.com and subscribed as:JM@NETNOTEINC.COM To unsubscribe, click here (http://admanmail.com/subscription.asp?em = JM@NETNOTEINC.COM&l=SGO) or reply to this email with REMOVE in the subject line - to unsubscribe, you must also include the content of this message. All correspondence regarding products/services should be addressed to the company included in the advertisement. %EM%JM@NETNOTEINC.COM%/EM%",1
"Date: Mon. Sep 23, 2002 22:28:43 -0400 Message ID: X-Mailer: KMail [version 1.2] Reply to: To: Subject: Mortgage rates have dropped.                    ptjti You can save thousands of dollars over the life of your loan by lowering your payment by just 0.25%!   “It's time to take advantage of falling interest rates! There's no point in waiting any longer.""  http://quotes.readyserve21.com/sure_quote/ Refinance or consolidate high-interest credit card debt into a low-interest mortgage.  Mortgage interest is tax deductible, while credit card interest is not.  Our nationwide network of lenders offers hundreds of different loan programs tailored to your current situation: * Refinance * Second Mortgage * Debt Consolidation * Home Renovation * Purchase By clicking the link below and completing the form, the information you provide is instantly sent to our network of financial experts who they will respond to your inquiry with a maximum of three offers.  This service is 100% free for homeowners and, of course, without obligation.  http://quotes.readyserve21.com/sure_quote/ Click here to remove your address from future updates. http://quotes.readyserve21.com/sure_quote/rm/",1
"Date: Mon. Sep 23, 2002 21:16:49 +0200 MIME Version: 1.0 X Priority: 3 X-Msmail Priority: Normal Reply to: ""Are you looking for property in SPAIN?""  Organization: WWC X-Mailer: Webmail Service Content Type: Multipart/Alternative;  border=""----_NextPart_4756979720"" This is a multi-part message in MIME format.  ------_NextPart_4756979720 Content Type: text/plain; charset=""ISO-8859-1"" Content transfer encoding: QUOTE-PRINTABLE Are you looking for property in Spain?  Don't waste your time! This is what most people do when looking for properties through real estate websites. Why?   Because many of the properties advertised there have already been sold!   You can waste valuable time searching and asking about properties that have already been SOLD!   How frustrating!!!  The real estate market in Spain is developing very quickly and, honestly, many real estate agents do not have time to update their websites.  You need a company that will find you a property that is actually for sale and present you with a selection of current properties that exactly match your requirements.  Just think how much time and effort it would save you!   Property hunters in Spain can do just that!  We are here in Spain and we have many ways to search for properties that have just come on the market, even by looking through the local newspapers!   So while others are chasing properties or new projects that are no longer for sale, you can browse properties that have just come on the market!  Just fill out the form below and hit the submit button and we'll do all the hard work for you.   Once we receive your requirements, we will immediately begin searching for current properties suitable for you.  Property searchers Form Property type Villa Apartment Townhouse New construction projects Plot Number of bedrooms 1 2 3 4 5 6 Location Do you want to have a sea view? Yes No Not important Mountain view Yes No Not important Property in the countryside Property in or near the city Swimming pool Yes No Yes No Not important Price range Are you planning to come to Spain in the next three months Yes NO? Yes No Name E-mail address Telephone number Country code Let's find a property for you!         ------_NextPart_4756979720 Content type: text/html; charset=""ISO-8859-1"" Content transfer encoding: QUOTE-PRINTABLE Looking for property in Spain           Looking for property in Spain?               Don't waste your time!       This is what most people do when looking for properties through real estate websites.        Why?                Because many of the properties advertised there have already been sold!                You can waste valuable time searching and asking about properties that have already been SOLD!                How frustrating!!!               The real estate market in Spain is developing very quickly and, honestly, many real estate agents do not have time to update their websites.               You need a company that will find you a property that is actually for sale and present you with a selection of current properties that exactly match your requirements.               Just think how much time and effort it would save you!                Property hunters in Spain can do just that!               We are here in Spain and we have many ways to search for properties that have just come on the market, even by looking through the local newspapers!                So while others are chasing properties or new projects that are no longer for sale, you can browse properties that have just come on the market!               Just fill out the form below and hit the submit button and we'll do all the hard work for you.                Once we receive your requirements, we will immediately begin searching for current properties suitable for you.                1 || !validGroups) { alert(""Enter a valid number in the \""Price Range\"" field."");     theForm.Price_range.focus();     return(false);   } var checkOK =3D ""0123456789-"";   var checkStr =3D theForm.country_code.value;   var allValid = true3D;   var validGroups =3D true;   var decPoints =3D 0;   var allNum =3D """";   for (i =3D 0; i Property Searchers Form     Property type Villa Apartment Townhouse New construction projects Plot Number of bedrooms 1 2 3 4 5 6 Location Do you want a sea view? Yes No I don't care Mountain view Yes No I don't care to Property in the countryside Property in or near the city Swimming pool Yes No Yes No Not important Price range Are you planning to come to Spain in the next three months Yes No Yes No? Name Email address Telephone number Country code       >"" name=3DB1> Let's find a property for you!             ------_NextPart_4756979720--",1
"Date: Mon. Sep 23, 2002 18:39:17 -0400 From: ""IQ - Flynn Associates"" Message ID: X-Mailer: Microsoft CDO for Windows 2000 MIME Version: 1.0 Thread Index: AcJjPdxZHVbK30VOTYKB8kDSnpRWkQ== X-Mimeole: Produced by Microsoft MimeOLE V5.50.4522.1200 Content-class: urn:content-classes:message border=""----=_NextPart_000_141E89_01C2631C.554EB1D0"" This is a multi-part message in MIME format.  ------=_NextPart_000_141E89_01C2631C.554EB1D0 Content type: text/plain; 	charset=""Windows-1252"" Content Transfer Encoding: 7-bit Are you ready for 10-5-2002?  We are here!  	  	  	 Act now... Call us today for more information 800-550-2666 ext. 150 - or - For more information, please complete the form below Name: Email: Phone: City: State: Flynn Associates Insurance Marketing Inc. We do not want anyone receiving our shipments who does not want to receive them. This is a professional message sent to insurance professionals. To be removed from this mailing list, DO NOT REPLY to this message. Instead go here: http://www.insuranceiq.com/optout Legal Notice ------=_NextPart_000_141E89_01C2631C.554EB1D0 Content Type: text/html; 	charset=""iso-8859-1"" Content Transfer Encoding: Printable Quotes Are you ready for May 10, 2002?    =20 =20 =20 =20 =20 Act now... Call us today for more = details - or - =20 =20 =20 Please complete = the form below for more information =20 Name: = 20 E-mail: =20 Telephone: =20 City: State: =20   =20 =20 We do not want = anyone to receive our parcels who =20 do not want to receive them. This is a professional message sent to insurance professionals. To be removed from this mailing list=20 DO NOT REPLY to this message. Instead go here: =20 http://www.insuranceiq.com/optout Legal Notice =20 ------=_NextPart_000_141E89_01C2631C.554EB1D0--",1
"Date: Mon. Sep 23, 2002 20:03:08 -0400 Content type: text/html Never pay retail!                       	chdvd.com from Columbia House Columbia House DVD Club is the best way to grow your DVD collection. Check out today's bestsellers like Ocean's 11 Harry Potter and the Sorcerer's Stone Gladiator and more! Join now and you can...   Get 4 DVDs for 49 cents each!    shipping and processing only $1.99 per DVD Details SPOTLIGHT           Ocean's 11 starring George Clooney Brad Pitt Matt Damon   Harry Potter and the Sorcerer's Stone starring Daniel Radcliffe Rupert Grint Emma Watson   Gladiator starring Russell Crowe Joaquin Phoenix   MORE TITLES Choose from many other hot releases at chdvd.com! 	 	 	 		 		 		   			Others Pearl Harbor Training Day (2001) 60th Anniversary Commemorative Edition Moulin Rouge (2001) Braveheart   Shrek Special Edition Spy Game American Pie 2 Collector's Edition (Unrated) Gone in 60 Seconds The Green Mile More Hits The Matrix Fast and Furious (2001) Collectible Edition Serendipity Titanic Saving Private Ryan Special Limited Edition  You received this email because you have subscribed through one of our marketing partners. If you would like to learn more about Frugaljoe.com, please visit our website www.frugaljoe.com If this message was sent to you in error or if you wish to unsubscribe, please click here or cut and paste the link below into your internet browser: http:/ /www.frugaljoe.com/unsubscribe.php?eid=\~moc.cnietonten^^mj\~1754388\~12a1",1
"Date: Tue Sep 24, 2002 07:13:20 -0700 MIME Version: 1.0 Content Type: Text/Plain; charset=""Windows-1252"" Content transfer encoding: 7-bit  We'll help you find the best rate for your situation by matching your needs with hundreds of lenders!  Second Home Equity Mortgage Refinancing and More! Even with less than perfect credit!  This service is 100% FREE for homeowners and new home buyers, with no strings attached.   Just fill out the quick, simple form and start implementing your future plans today!   Visit http://61.145.116.186/user0201/index.asp?Afft=QM10 To cancel your subscription, visit: http://61.145.116.186/light/watch.asp",1
"Date: Tue 24 Sep 2002 08:08:34 -0400 Message ID: X-Mailer: KMail [Version 1.2] Reply to: To: Subject: $250,000... starting from $6.50 per month.             edahx When America's top companies compete for your business, you win.  In today's world, it is important to expect the unexpected. As we prepare for the future, we must always consider our family. To plan your family's future, you need the right life insurance. But who wants to pay too much for life insurance? Let us help you find the right quote quickly and easily... Compare Insurance Coverage... $250,000... starting from $6.50 per month. $500,000... starting at $9.50 per month. $1,000,000... starting at $15.50 per month.  http://quotes.readyserve21.com/sure_quote/LF06-237600/ Please take a moment. Let's show you that we are here to save you time and money.  Receive up to 15 quotes in seconds.  http://quotes.readyserve21.com/sure_quote/LF06-237600/ Click here to remove your address from future updates. http://quotes.readyserve21.com/sure_quote/rm/",1
